OrderID,Price,Quantity,ProductID,CustomerID
O4996,328,8,27-04-2017,I87,C58
O4997,323,5,02-05-2017,I192,C193
O4998,325,5,03-05-2017,I112,C174
O4999,339,3,09-05-2017,I112,C106
O50,25000,22,01-19-2020,I43,C45
O500,389,4,15-10-2017,I33,C69
O5000,338,6,14-05-2017,I192,C35
O5001,342,1,20-05-2017,I192,C198
O5002,351,2,24-05-2017,I112,C35
O5003,346,3,03-06-2017,I87,C21
O5004,366,2,08-06-2017,I192,C80
O5005,345,10,11-06-2017,I87,C63
O5006,369,8,16-06-2017,I87,C101
O5007,354,9,21-06-2017,I112,C16
O5008,366,7,26-06-2017,I192,C148
O5009,370,8,03-07-2017,I112,C68
O501,333,4,17-10-2017,I33,C13
O5010,367,7,10-07-2017,I192,C186
O5011,381,8,10-07-2017,I112,C32
O5012,378,5,17-07-2017,I112,C86
O5013,373,4,19-07-2017,I87,C93
O5014,383,1,25-07-2017,I112,C27
O5015,402,7,01-08-2017,I112,C132
O5016,418,2,07-08-2017,I87,C87
O5017,392,4,12-08-2017,I112,C178
O5018,433,6,18-08-2017,I192,C160
O5019,436,9,22-08-2017,I112,C92
O502,378,2,19-10-2017,I33,C14
O5020,428,3,26-08-2017,I87,C145
O5021,449,8,03-09-2017,I192,C12
O5022,413,4,08-09-2017,I192,C177
O5023,413,8,11-09-2017,I87,C22
O5024,385,9,12-09-2017,I112,C98
O5025,450,2,17-09-2017,I87,C144
O5026,442,1,23-09-2017,I87,C173
O5027,446,9,02-10-2017,I192,C96
O5028,463,9,07-10-2017,I192,C197
O5029,452,6,11-10-2017,I112,C192
O503,383,7,24-10-2017,I33,C184
O5030,488,7,13-10-2017,I192,C19
O5031,440,4,15-10-2017,I192,C118
O5032,445,9,17-10-2017,I112,C177
O5033,472,3,20-10-2017,I87,C12
O5034,482,6,23-10-2017,I112,C82
O5035,466,9,27-10-2017,I112,C190
O5036,476,9,01-11-2017,I87,C41
O5037,502,1,04-11-2017,I112,C180
O5038,479,7,07-11-2017,I87,C120
O5039,468,8,09-11-2017,I192,C119
O504,393,4,01-11-2017,I181,C180
O5040,499,10,12-11-2017,I87,C72
O5041,493,6,17-11-2017,I87,C163
O5042,441,7,15-11-2017,I112,C150
O5043,493,9,21-11-2017,I112,C93
O5044,496,10,23-11-2017,I192,C155
O5045,485,2,28-11-2017,I87,C200
O5046,532,3,06-12-2017,I87,C9
O5047,520,9,10-12-2017,I87,C83
O5048,506,4,17-12-2017,I192,C37
O5049,440,1,20-12-2017,I87,C83
O505,377,6,04-11-2017,I33,C160
O5050,507,7,25-12-2017,I112,C141
O5051,542,2,03-01-2018,I87,C142
O5052,503,9,07-01-2018,I112,C55
O5053,504,5,13-01-2018,I87,C52
O5054,571,9,15-01-2018,I192,C93
O5055,568,10,17-01-2018,I112,C175
O5056,544,8,20-01-2018,I192,C120
O5057,533,4,22-01-2018,I192,C87
O5058,569,5,01-02-2018,I87,C154
O5059,538,3,07-02-2018,I87,C176
O506,405,8,08-11-2017,I181,C8
O5060,526,4,09-02-2018,I87,C167
O5061,557,8,14-02-2018,I87,C67
O5062,493,10,14-02-2018,I87,C152
O5063,560,4,17-02-2018,I192,C95
O5064,546,4,20-02-2018,I192,C89
O5065,565,2,25-02-2018,I192,C27
O5066,610,4,27-02-2018,I87,C39
O5067,616,9,05-03-2018,I87,C18
O5068,588,2,12-03-2018,I87,C129
O5069,512,7,13-03-2018,I192,C83
O507,407,2,14-11-2017,I33,C180
O5070,550,2,19-03-2018,I87,C45
O5071,562,8,22-03-2018,I192,C40
O5072,593,6,26-03-2018,I192,C9
O5073,563,5,02-04-2018,I112,C89
O5074,588,9,04-04-2018,I112,C11
O5075,625,10,11-04-2018,I112,C91
O5076,628,9,18-04-2018,I192,C78
O5077,605,6,21-04-2018,I112,C122
O5078,591,7,23-04-2018,I87,C68
O5079,620,8,25-04-2018,I112,C47
O508,387,9,21-11-2017,I181,C127
O5080,636,5,28-04-2018,I87,C61
O5081,600,1,06-05-2018,I112,C60
O5082,645,2,13-05-2018,I87,C74
O5083,624,3,16-05-2018,I112,C141
O5084,682,1,21-05-2018,I87,C103
O5085,681,3,27-05-2018,I192,C44
O5086,647,7,01-06-2018,I192,C72
O5087,634,8,07-06-2018,I112,C127
O5088,650,8,11-06-2018,I192,C17
O5089,672,2,17-06-2018,I112,C77
O509,412,8,25-11-2017,I33,C88
O5090,626,8,23-06-2018,I192,C17
O5091,709,5,28-06-2018,I87,C79
O5092,635,4,04-07-2018,I112,C167
O5093,631,1,09-07-2018,I112,C145
O5094,663,9,12-07-2018,I112,C133
O5095,640,3,17-07-2018,I87,C39
O5096,666,4,19-07-2018,I112,C158
O5097,727,8,21-07-2018,I112,C83
O5098,730,8,25-07-2018,I87,C89
O5099,648,1,01-08-2018,I87,C186
O51,9000,7,01-27-2020,I86,C77
O510,431,6,03-12-2017,I33,C52
O5100,739,10,03-08-2018,I112,C182
O5101,633,4,04-08-2018,I112,C83
O5102,688,4,13-08-2018,I192,C171
O5103,671,8,19-08-2018,I192,C69
O5104,669,10,23-08-2018,I87,C84
O5105,694,4,02-09-2018,I112,C132
O5106,673,5,07-09-2018,I192,C78
O5107,779,7,13-09-2018,I192,C57
O5108,693,1,18-09-2018,I87,C179
O5109,750,4,22-09-2018,I192,C106
O511,425,5,09-12-2017,I33,C147
O5110,714,2,27-09-2018,I87,C56
O5111,778,5,01-10-2018,I87,C117
O5112,772,7,07-10-2018,I112,C161
O5113,721,9,13-10-2018,I192,C89
O5114,764,1,16-10-2018,I87,C93
O5115,744,10,23-10-2018,I87,C200
O5116,827,4,02-11-2018,I112,C80
O5117,744,7,27-10-2018,I192,C160
O5118,813,7,07-11-2018,I112,C158
O5119,824,7,11-11-2018,I112,C8
O512,423,3,14-12-2017,I33,C109
O5120,781,9,16-11-2018,I87,C84
O5121,736,6,20-11-2018,I112,C72
O5122,736,5,23-11-2018,I112,C115
O5123,735,1,25-11-2018,I87,C14
O5124,812,8,01-12-2018,I112,C112
O5125,784,2,03-12-2018,I87,C184
O5126,781,6,11-12-2018,I87,C105
O5127,858,6,17-12-2018,I87,C81
O5128,878,5,20-12-2018,I112,C22
O5129,711,9,23-12-2018,I192,C59
O513,398,1,18-12-2017,I33,C163
O5130,821,6,28-12-2018,I192,C51
O5131,808,9,04-01-2019,I192,C1
O5132,881,5,07-01-2019,I192,C70
O5133,862,1,11-01-2019,I192,C27
O5134,874,10,13-01-2019,I112,C138
O5135,661,7,16-01-2019,I112,C137
O5136,790,9,20-01-2019,I87,C41
O5137,842,9,27-01-2019,I112,C91
O5138,896,1,05-02-2019,I192,C198
O5139,665,9,09-02-2019,I112,C26
O514,450,9,25-12-2017,I33,C172
O5140,902,10,12-02-2019,I87,C59
O5141,825,5,14-02-2019,I192,C22
O5142,875,9,16-02-2019,I192,C118
O5143,845,4,22-02-2019,I192,C55
O5144,836,9,24-02-2019,I112,C187
O5145,913,2,01-03-2019,I192,C10
O5146,843,9,07-03-2019,I192,C54
O5147,935,4,10-03-2019,I112,C26
O5148,864,1,14-03-2019,I192,C55
O5149,921,1,16-03-2019,I112,C105
O515,416,9,03-01-2018,I181,C105
O5150,874,9,18-03-2019,I87,C85
O5151,942,2,24-03-2019,I87,C186
O5152,932,6,26-03-2019,I87,C162
O5153,852,10,05-04-2019,I112,C140
O5154,827,5,07-04-2019,I87,C29
O5155,878,10,10-04-2019,I87,C6
O5156,872,6,16-04-2019,I87,C36
O5157,992,4,22-04-2019,I87,C167
O5158,973,2,27-04-2019,I112,C40
O5159,954,3,03-05-2019,I87,C56
O516,433,10,10-01-2018,I181,C174
O5160,724,10,03-05-2019,I192,C147
O5161,920,4,07-05-2019,I112,C183
O5162,912,7,09-05-2019,I112,C99
O5163,748,1,13-05-2019,I87,C84
O5164,876,5,20-05-2019,I112,C144
O5165,934,9,27-05-2019,I192,C130
O5166,993,10,05-06-2019,I192,C167
O5167,759,4,05-06-2019,I192,C44
O5168,964,1,09-06-2019,I192,C19
O5169,997,5,11-06-2019,I87,C9
O517,425,9,09-01-2018,I181,C128
O5170,840,5,13-06-2019,I87,C69
O5171,983,8,23-06-2019,I192,C32
O5172,1010,6,27-06-2019,I112,C124
O5173,1054,10,01-07-2019,I192,C156
O5174,993,2,07-07-2019,I192,C94
O5175,919,3,09-07-2019,I192,C103
O5176,1029,2,13-07-2019,I87,C58
O5177,984,4,15-07-2019,I87,C183
O5178,956,1,22-07-2019,I112,C136
O5179,908,7,25-07-2019,I87,C59
O518,469,10,17-01-2018,I33,C200
O5180,932,3,28-07-2019,I87,C43
O5181,947,3,04-08-2019,I112,C170
O5182,1054,6,06-08-2019,I192,C60
O5183,949,5,08-08-2019,I192,C40
O5184,993,5,15-08-2019,I87,C20
O5185,963,8,21-08-2019,I112,C13
O5186,963,7,28-08-2019,I87,C8
O5187,1101,10,05-09-2019,I192,C91
O5188,1073,8,12-09-2019,I87,C176
O5189,1072,6,17-09-2019,I87,C63
O519,438,9,23-01-2018,I33,C77
O5190,1064,2,22-09-2019,I192,C142
O5191,963,7,25-09-2019,I192,C146
O5192,978,4,02-10-2019,I192,C143
O5193,1112,8,09-10-2019,I192,C11
O5194,1016,8,14-10-2019,I192,C80
O5195,1131,9,17-10-2019,I87,C92
O5196,1122,2,22-10-2019,I192,C200
O5197,1076,1,27-10-2019,I192,C145
O5198,1161,1,05-11-2019,I87,C10
O5199,1012,9,07-11-2019,I87,C38
O52,7150,6,03-04-2020,I44,C33
O520,430,2,27-01-2018,I33,C79
O5200,1048,6,10-11-2019,I192,C175
O5201,1020,9,17-11-2019,I112,C80
O5202,1173,4,24-11-2019,I192,C43
O5203,1047,2,27-11-2019,I192,C140
O5204,1185,1,03-12-2019,I192,C73
O5205,1134,8,07-12-2019,I87,C96
O5206,1034,2,11-12-2019,I112,C97
O5207,1210,10,16-12-2019,I112,C101
O5208,1076,6,23-12-2019,I87,C38
O5209,1216,3,25-12-2019,I192,C135
O521,475,8,01-02-2018,I33,C25
O5210,1188,8,01-01-2020,I112,C71
O5211,1028,8,06-01-2020,I112,C80
O5212,1179,5,10-01-2020,I112,C32
O5213,903,1,10-01-2020,I192,C32
O5214,1117,9,13-01-2020,I192,C108
O5215,1087,3,15-01-2020,I87,C152
O5216,1202,3,21-01-2020,I87,C136
O5217,1155,4,28-01-2020,I87,C83
O5218,1182,9,07-02-2020,I112,C25
O5219,1192,1,10-02-2020,I112,C31
O522,482,2,05-02-2018,I33,C176
O5220,1097,9,17-02-2020,I112,C124
O5221,1193,7,23-02-2020,I87,C62
O5222,1218,7,26-02-2020,I192,C63
O5223,1171,5,01-03-2020,I192,C195
O5224,1145,10,03-03-2020,I87,C76
O5225,1203,4,08-03-2020,I112,C173
O5226,1217,1,15-03-2020,I87,C123
O5227,1222,9,18-03-2020,I112,C19
O5228,1192,6,25-03-2020,I112,C35
O5229,114,10,01-01-2017,I134,C33
O523,460,5,07-02-2018,I33,C186
O5230,116,7,03-01-2017,I134,C15
O5231,117,5,07-01-2017,I134,C87
O5232,123,7,11-01-2017,I134,C73
O5233,125,1,15-01-2017,I151,C102
O5234,130,7,19-01-2017,I134,C115
O5235,139,4,25-01-2017,I151,C162
O5236,144,9,04-02-2017,I134,C152
O5237,149,1,10-02-2017,I151,C113
O5238,150,5,16-02-2017,I151,C130
O5239,130,3,17-02-2017,I151,C115
O524,471,5,14-02-2018,I181,C73
O5240,167,6,27-02-2017,I151,C16
O5241,175,6,05-03-2017,I134,C21
O5242,166,3,08-03-2017,I134,C80
O5243,178,8,10-03-2017,I134,C191
O5244,142,10,09-03-2017,I134,C106
O5245,183,3,15-03-2017,I134,C181
O5246,178,3,17-03-2017,I134,C173
O5247,185,2,20-03-2017,I134,C165
O5248,192,5,27-03-2017,I151,C62
O5249,194,4,03-04-2017,I151,C123
O525,444,5,18-02-2018,I33,C121
O5250,203,3,08-04-2017,I151,C191
O5251,206,7,13-04-2017,I151,C74
O5252,198,9,19-04-2017,I151,C166
O5253,214,7,23-04-2017,I151,C56
O5254,214,3,28-04-2017,I134,C184
O5255,209,1,06-05-2017,I134,C177
O5256,225,3,12-05-2017,I134,C108
O5257,226,6,17-05-2017,I134,C94
O5258,226,1,23-05-2017,I134,C32
O5259,232,5,26-05-2017,I134,C170
O526,448,2,20-02-2018,I181,C143
O5260,254,4,05-06-2017,I134,C124
O5261,245,1,07-06-2017,I151,C158
O5262,240,1,09-06-2017,I151,C59
O5263,251,10,16-06-2017,I151,C195
O5264,262,6,21-06-2017,I134,C117
O5265,250,1,26-06-2017,I151,C192
O5266,273,8,04-07-2017,I134,C24
O5267,264,3,09-07-2017,I151,C151
O5268,154,1,08-07-2017,I151,C15
O5269,259,4,13-07-2017,I134,C143
O527,404,8,21-02-2018,I33,C157
O5270,260,3,16-07-2017,I134,C96
O5271,291,10,19-07-2017,I151,C130
O5272,284,10,26-07-2017,I151,C144
O5273,278,10,05-08-2017,I151,C112
O5274,281,8,11-08-2017,I151,C113
O5275,315,8,16-08-2017,I151,C5
O5276,310,10,21-08-2017,I134,C69
O5277,292,1,25-08-2017,I134,C22
O5278,307,10,28-08-2017,I151,C25
O5279,313,2,02-09-2017,I151,C135
O528,469,7,27-02-2018,I181,C196
O5280,326,4,04-09-2017,I151,C181
O5281,327,4,10-09-2017,I134,C189
O5282,343,2,12-09-2017,I134,C163
O5283,326,8,15-09-2017,I134,C157
O5284,339,9,18-09-2017,I151,C81
O5285,337,7,22-09-2017,I134,C66
O5286,338,6,01-10-2017,I151,C30
O5287,329,7,03-10-2017,I151,C143
O5288,372,3,10-10-2017,I134,C126
O5289,341,7,16-10-2017,I134,C125
O529,498,4,03-03-2018,I181,C172
O5290,205,8,17-10-2017,I151,C108
O5291,336,1,21-10-2017,I134,C70
O5292,176,7,23-10-2017,I134,C158
O5293,376,10,02-11-2017,I134,C39
O5294,392,10,04-11-2017,I134,C169
O5295,379,2,07-11-2017,I151,C139
O5296,350,8,11-11-2017,I151,C84
O5297,367,5,17-11-2017,I151,C195
O5298,195,7,18-11-2017,I151,C197
O5299,378,5,23-11-2017,I134,C141
O53,23250,3,04-02-2020,I25,C24
O530,504,7,09-03-2018,I181,C88
O5300,415,8,01-12-2017,I151,C177
O5301,388,2,04-12-2017,I134,C170
O5302,402,2,08-12-2017,I151,C54
O5303,411,4,11-12-2017,I134,C60
O5304,397,10,18-12-2017,I134,C133
O5305,403,8,24-12-2017,I151,C62
O5306,434,7,02-01-2018,I151,C1
O5307,416,5,07-01-2018,I134,C104
O5308,399,8,09-01-2018,I134,C190
O5309,395,10,13-01-2018,I151,C174
O531,512,10,13-03-2018,I181,C104
O5310,395,6,16-01-2018,I134,C68
O5311,401,4,22-01-2018,I134,C80
O5312,415,1,26-01-2018,I151,C70
O5313,443,8,01-02-2018,I151,C34
O5314,422,9,04-02-2018,I134,C8
O5315,427,8,07-02-2018,I134,C86
O5316,463,6,13-02-2018,I151,C146
O5317,227,8,13-02-2018,I151,C86
O5318,466,10,17-02-2018,I134,C26
O5319,424,6,21-02-2018,I134,C26
O532,493,10,17-03-2018,I33,C196
O5320,465,5,24-02-2018,I151,C116
O5321,189,7,25-02-2018,I151,C146
O5322,485,6,28-02-2018,I151,C191
O5323,430,9,04-03-2018,I151,C87
O5324,510,9,11-03-2018,I134,C110
O5325,469,1,13-03-2018,I151,C198
O5326,487,7,17-03-2018,I151,C1
O5327,473,1,19-03-2018,I151,C193
O5328,517,1,24-03-2018,I151,C98
O5329,449,6,01-04-2018,I134,C83
O533,469,2,22-03-2018,I33,C176
O5330,529,8,07-04-2018,I134,C63
O5331,258,10,07-04-2018,I151,C183
O5332,491,9,15-04-2018,I151,C181
O5333,464,5,18-04-2018,I134,C108
O5334,494,6,23-04-2018,I134,C45
O5335,529,3,01-05-2018,I134,C117
O5336,498,3,08-05-2018,I134,C199
O5337,537,7,10-05-2018,I151,C46
O5338,564,10,14-05-2018,I134,C48
O5339,556,7,19-05-2018,I151,C140
O534,476,5,24-03-2018,I181,C10
O5340,534,8,24-05-2018,I134,C184
O5341,502,3,26-05-2018,I151,C189
O5342,500,7,01-06-2018,I134,C87
O5343,551,7,08-06-2018,I151,C48
O5344,565,6,15-06-2018,I134,C141
O5345,595,5,20-06-2018,I151,C76
O5346,300,7,19-06-2018,I134,C18
O5347,522,1,26-06-2018,I151,C89
O5348,578,1,28-06-2018,I134,C9
O5349,559,3,07-07-2018,I151,C44
O535,507,7,01-04-2018,I181,C11
O5350,565,6,10-07-2018,I151,C47
O5351,589,8,14-07-2018,I151,C188
O5352,536,3,19-07-2018,I151,C85
O5353,633,8,23-07-2018,I134,C105
O5354,560,7,28-07-2018,I134,C3
O5355,585,2,03-08-2018,I151,C193
O5356,641,10,07-08-2018,I151,C137
O5357,550,10,12-08-2018,I151,C84
O5358,246,7,13-08-2018,I151,C66
O5359,606,5,20-08-2018,I134,C118
O536,536,10,05-04-2018,I181,C45
O5360,587,5,23-08-2018,I134,C176
O5361,567,10,01-09-2018,I151,C31
O5362,591,10,08-09-2018,I151,C163
O5363,293,8,07-09-2018,I151,C90
O5364,578,10,13-09-2018,I134,C51
O5365,586,2,16-09-2018,I151,C103
O5366,656,10,21-09-2018,I134,C132
O5367,662,10,27-09-2018,I134,C56
O5368,602,4,06-10-2018,I134,C48
O5369,590,4,10-10-2018,I134,C169
O537,483,7,09-04-2018,I181,C49
O5370,306,1,07-10-2018,I151,C195
O5371,611,7,16-10-2018,I134,C152
O5372,646,7,18-10-2018,I151,C163
O5373,630,1,25-10-2018,I151,C195
O5374,672,6,27-10-2018,I151,C142
O5375,709,4,02-11-2018,I151,C66
O5376,250,4,28-10-2018,I134,C195
O5377,611,9,07-11-2018,I151,C98
O5378,702,6,10-11-2018,I151,C34
O5379,616,2,12-11-2018,I134,C67
O538,518,1,13-04-2018,I33,C139
O5380,658,7,15-11-2018,I151,C145
O5381,663,9,22-11-2018,I134,C96
O5382,729,8,27-11-2018,I151,C29
O5383,744,5,01-12-2018,I151,C104
O5384,665,10,05-12-2018,I151,C64
O5385,690,9,10-12-2018,I134,C125
O5386,216,4,13-12-2018,I134,C105
O5387,694,3,17-12-2018,I151,C38
O5388,748,2,22-12-2018,I151,C22
O5389,759,9,01-01-2019,I151,C117
O539,460,10,17-04-2018,I33,C181
O5390,769,10,04-01-2019,I134,C9
O5391,709,3,11-01-2019,I151,C124
O5392,796,6,15-01-2019,I151,C61
O5393,310,10,17-01-2019,I134,C38
O5394,673,6,22-01-2019,I134,C46
O5395,761,9,27-01-2019,I151,C120
O5396,679,4,05-02-2019,I134,C35
O5397,718,9,08-02-2019,I134,C192
O5398,721,7,12-02-2019,I134,C178
O5399,760,5,15-02-2019,I151,C95
O54,2800,67,01-30-2020,I49,C112
O540,523,2,24-04-2018,I33,C162
O5400,733,7,18-02-2019,I134,C178
O5401,730,6,21-02-2019,I151,C128
O5402,799,10,25-02-2019,I151,C156
O5403,289,3,25-02-2019,I134,C148
O5404,841,5,06-03-2019,I151,C162
O5405,828,8,09-03-2019,I134,C197
O5406,711,10,13-03-2019,I151,C26
O5407,758,9,20-03-2019,I134,C38
O5408,775,10,27-03-2019,I151,C10
O5409,722,1,03-04-2019,I151,C146
O541,540,7,27-04-2018,I33,C150
O5410,789,7,08-04-2019,I151,C92
O5411,871,8,12-04-2019,I134,C121
O5412,262,5,13-04-2019,I134,C59
O5413,820,5,16-04-2019,I134,C132
O5414,803,1,18-04-2019,I151,C179
O5415,884,4,23-04-2019,I151,C59
O5416,879,10,25-04-2019,I151,C158
O5417,855,7,28-04-2019,I151,C39
O5418,840,9,02-05-2019,I134,C123
O5419,276,8,01-05-2019,I151,C47
O542,552,6,27-04-2018,I33,C161
O5420,824,1,07-05-2019,I134,C155
O5421,850,9,10-05-2019,I151,C162
O5422,792,6,13-05-2019,I134,C85
O5423,788,3,17-05-2019,I151,C139
O5424,799,5,21-05-2019,I134,C39
O5425,793,3,27-05-2019,I134,C18
O5426,885,7,01-06-2019,I134,C85
O5427,827,3,03-06-2019,I151,C7
O5428,803,2,09-06-2019,I151,C62
O5429,811,10,11-06-2019,I151,C14
O543,518,2,06-05-2018,I181,C170
O5430,797,4,14-06-2019,I134,C38
O5431,775,3,19-06-2019,I134,C13
O5432,917,9,26-06-2019,I134,C11
O5433,274,6,25-06-2019,I151,C165
O5434,879,7,04-07-2019,I151,C127
O5435,813,1,09-07-2019,I134,C16
O5436,903,5,16-07-2019,I134,C154
O5437,891,10,18-07-2019,I134,C77
O5438,801,10,23-07-2019,I151,C2
O5439,866,9,25-07-2019,I134,C15
O544,574,5,08-05-2018,I33,C194
O5440,852,2,04-08-2019,I134,C142
O5441,930,3,07-08-2019,I134,C194
O5442,852,6,13-08-2019,I134,C56
O5443,919,6,19-08-2019,I151,C13
O5444,963,8,24-08-2019,I151,C95
O5445,910,8,27-08-2019,I151,C55
O5446,1006,6,03-09-2019,I134,C67
O5447,903,3,10-09-2019,I151,C177
O5448,946,5,16-09-2019,I151,C112
O5449,857,4,19-09-2019,I134,C199
O545,531,9,15-05-2018,I181,C136
O5450,850,10,22-09-2019,I151,C89
O5451,855,6,27-09-2019,I134,C127
O5452,858,3,05-10-2019,I134,C106
O5453,884,3,11-10-2019,I151,C141
O5454,322,5,15-10-2019,I134,C49
O5455,929,9,19-10-2019,I134,C180
O5456,912,9,25-10-2019,I134,C177
O5457,901,7,03-11-2019,I134,C133
O5458,879,8,06-11-2019,I134,C70
O5459,958,6,11-11-2019,I134,C1
O546,584,10,19-05-2018,I33,C117
O5460,973,9,13-11-2019,I151,C56
O5461,897,2,20-11-2019,I151,C83
O5462,989,4,27-11-2019,I151,C121
O5463,1081,7,06-12-2019,I151,C198
O5464,1051,10,11-12-2019,I151,C52
O5465,971,3,17-12-2019,I151,C44
O5466,976,7,24-12-2019,I134,C61
O5467,1001,3,26-12-2019,I151,C133
O5468,1100,6,05-01-2020,I134,C92
O5469,995,10,08-01-2020,I151,C142
O547,574,6,25-05-2018,I181,C3
O5470,1056,7,13-01-2020,I151,C185
O5471,962,1,15-01-2020,I134,C127
O5472,1017,2,20-01-2020,I151,C55
O5473,957,8,26-01-2020,I151,C142
O5474,1129,3,28-01-2020,I151,C81
O5475,983,2,03-02-2020,I151,C11
O5476,955,3,06-02-2020,I134,C65
O5477,988,3,12-02-2020,I134,C58
O5478,354,8,09-02-2020,I134,C180
O5479,986,2,17-02-2020,I151,C82
O548,512,4,01-06-2018,I181,C30
O5480,1067,9,19-02-2020,I151,C97
O5481,542,7,19-02-2020,I151,C38
O5482,981,7,27-02-2020,I134,C159
O5483,1100,2,01-03-2020,I134,C197
O5484,993,5,07-03-2020,I151,C184
O5485,967,7,09-03-2020,I151,C138
O5486,982,4,11-03-2020,I151,C178
O5487,1131,4,17-03-2020,I134,C171
O5488,1104,4,21-03-2020,I151,C154
O5489,1155,10,23-03-2020,I151,C170
O549,582,7,06-06-2018,I33,C154
O5490,1176,4,27-03-2020,I134,C168
O5491,269,9,01-01-2017,I109,C196
O5492,273,1,04-01-2017,I101,C54
O5493,276,7,08-01-2017,I109,C200
O5494,280,3,13-01-2017,I109,C2
O5495,281,5,16-01-2017,I109,C82
O5496,286,10,21-01-2017,I109,C196
O5497,289,3,26-01-2017,I109,C111
O5498,294,3,28-01-2017,I101,C96
O5499,296,5,07-02-2017,I101,C159
O55,20650,10,03-21-2020,I121,C3
O550,517,1,13-06-2018,I33,C69
O5500,304,5,13-02-2017,I101,C64
O5501,299,9,15-02-2017,I109,C59
O5502,310,7,20-02-2017,I109,C96
O5503,294,5,18-02-2017,I101,C104
O5504,310,10,23-02-2017,I109,C111
O5505,310,2,28-02-2017,I109,C3
O5506,312,5,06-03-2017,I109,C44
O5507,320,5,08-03-2017,I101,C114
O5508,320,5,11-03-2017,I101,C129
O5509,327,3,15-03-2017,I101,C172
O551,575,3,15-06-2018,I181,C125
O5510,324,1,19-03-2017,I101,C129
O5511,325,4,22-03-2017,I101,C123
O5512,343,2,27-03-2017,I101,C147
O5513,330,3,01-04-2017,I109,C128
O5514,339,5,07-04-2017,I101,C78
O5515,342,7,13-04-2017,I109,C27
O5516,361,10,19-04-2017,I109,C178
O5517,345,4,22-04-2017,I101,C118
O5518,356,8,24-04-2017,I101,C26
O5519,357,8,27-04-2017,I101,C65
O552,604,7,19-06-2018,I181,C196
O5520,351,6,04-05-2017,I101,C46
O5521,366,2,10-05-2017,I109,C36
O5522,371,2,12-05-2017,I109,C20
O5523,363,2,14-05-2017,I109,C186
O5524,380,5,21-05-2017,I109,C182
O5525,379,5,23-05-2017,I109,C145
O5526,365,6,25-05-2017,I101,C67
O5527,393,9,02-06-2017,I109,C43
O5528,392,6,05-06-2017,I101,C189
O5529,378,6,11-06-2017,I109,C135
O553,526,2,21-06-2018,I181,C172
O5530,379,5,13-06-2017,I109,C46
O5531,390,1,15-06-2017,I101,C151
O5532,409,2,22-06-2017,I109,C146
O5533,409,9,25-06-2017,I101,C104
O5534,411,8,01-07-2017,I101,C149
O5535,423,8,05-07-2017,I109,C114
O5536,396,9,10-07-2017,I101,C119
O5537,402,4,14-07-2017,I109,C44
O5538,421,3,17-07-2017,I101,C184
O5539,427,3,23-07-2017,I109,C64
O554,552,5,21-06-2018,I33,C101
O5540,414,7,28-07-2017,I101,C133
O5541,409,10,02-08-2017,I101,C7
O5542,436,4,06-08-2017,I101,C38
O5543,426,8,11-08-2017,I101,C49
O5544,448,4,15-08-2017,I109,C184
O5545,451,6,18-08-2017,I101,C59
O5546,454,2,22-08-2017,I109,C59
O5547,450,3,26-08-2017,I101,C109
O5548,437,8,03-09-2017,I109,C39
O5549,380,5,05-09-2017,I109,C184
O555,580,4,01-07-2018,I181,C136
O5550,478,5,09-09-2017,I109,C154
O5551,364,6,12-09-2017,I109,C51
O5552,476,3,19-09-2017,I101,C128
O5553,474,8,21-09-2017,I101,C56
O5554,461,9,24-09-2017,I101,C84
O5555,379,2,24-09-2017,I101,C169
O5556,457,1,02-10-2017,I101,C139
O5557,425,1,07-10-2017,I109,C13
O5558,457,2,11-10-2017,I101,C65
O5559,471,10,15-10-2017,I101,C6
O556,537,8,04-07-2018,I181,C36
O5560,493,10,21-10-2017,I101,C179
O5561,436,9,27-10-2017,I109,C42
O5562,525,3,05-11-2017,I101,C100
O5563,482,2,12-11-2017,I109,C181
O5564,481,3,16-11-2017,I101,C157
O5565,379,5,19-11-2017,I109,C24
O5566,520,2,22-11-2017,I101,C65
O5567,488,2,26-11-2017,I109,C104
O5568,489,9,03-12-2017,I101,C66
O5569,542,5,06-12-2017,I101,C181
O557,557,10,11-07-2018,I33,C90
O5570,536,2,11-12-2017,I109,C51
O5571,534,3,15-12-2017,I109,C14
O5572,550,2,21-12-2017,I101,C45
O5573,520,4,24-12-2017,I109,C150
O5574,571,2,02-01-2018,I101,C89
O5575,550,10,07-01-2018,I101,C200
O5576,551,7,10-01-2018,I109,C64
O5577,464,2,13-01-2018,I109,C102
O5578,564,8,18-01-2018,I101,C144
O5579,559,10,23-01-2018,I109,C194
O558,614,4,15-07-2018,I181,C140
O5580,569,7,01-02-2018,I109,C101
O5581,595,2,05-02-2018,I109,C88
O5582,543,5,08-02-2018,I109,C10
O5583,578,10,14-02-2018,I101,C181
O5584,590,8,20-02-2018,I101,C60
O5585,612,7,22-02-2018,I109,C106
O5586,570,10,01-03-2018,I109,C185
O5587,613,8,03-03-2018,I109,C122
O5588,474,9,05-03-2018,I109,C189
O5589,560,7,11-03-2018,I109,C164
O559,563,5,18-07-2018,I181,C81
O5590,563,10,16-03-2018,I109,C45
O5591,578,3,21-03-2018,I101,C177
O5592,562,5,25-03-2018,I101,C75
O5593,458,1,23-03-2018,I101,C17
O5594,588,9,03-04-2018,I109,C119
